context,target,truth_genes,training_magnitude,training_disagreement,variance_eligible_genes,zero_mse,zero_cosine,global_template_mse,global_template_cosine,target_mean_mse,target_mean_cosine,global_shrink_mse,global_shrink_cosine,heterogeneity_shrink_mse,heterogeneity_shrink_cosine,permuted_target_mean_mse,permuted_target_mean_cosine
HepG2,CLASRP,6642,0.023912658645536416,0.03785897821229385,6642,0.04408556178091948,nan,0.06670672536381199,-0.10564823556967246,0.048934398547768765,0.2935741779981885,0.04081414748366919,0.2935741779981885,0.040415710789435816,0.2935741781048141,0.16008609659207856,-0.08996688537644379
HepG2,CLCC1,6631,0.03743944988601454,0.10153653774858186,6642,0.20533081449726603,nan,0.21237738973136525,0.08349666647924271,0.23502234871205518,0.0442282899519015,0.20573216950446568,0.0442282899519015,0.20493132589273685,0.04422829005578253,0.22649430794553116,0.002537964233323854
HepG2,CLK2,6532,0.02882837933379586,0.07532229400967622,6642,0.34658601316803833,nan,0.34819557305474536,0.1002568313634621,0.36261217274686985,0.06129130581824387,0.34531820427668347,0.06129130581824387,0.34549239409039606,0.06129130562435936,0.41352812613109285,0.013492003710089406
HepG2,CLNS1A,6361,0.10518180707970966,0.1828434344957514,6642,0.5658802382049709,nan,0.49385494985437633,0.45949918208714835,0.48653208228118233,0.37686436928666395,0.527383585912661,0.37686436928666395,0.5082899700608785,0.37686436949823743,0.5385349635659374,0.23491259292557776
HepG2,CLP1,6473,0.11219566868487335,0.23275376190526656,6641,0.5929109915064416,nan,0.5271491257811749,0.4144830876663044,0.5074082483871687,0.3823203833908164,0.5513038206734117,0.3823203833908164,0.5440536748777263,0.3823203832923305,0.6679899369691595,-0.0046940016956267
HepG2,CLSPN,6634,0.09238465044001516,0.2521786866910141,6640,0.37330946789505665,nan,0.30059427462381155,0.5647255183025373,0.349444176412817,0.3128725212940362,0.3500427951546736,0.3128725212940362,0.3644515811575537,0.31287252089121165,0.3772433829343242,0.10929252438790772
HepG2,CLTC,6595,0.09205628270124885,0.2156087664651069,6642,0.34392513566084726,nan,0.30892538861847596,0.3408864799375905,0.36701702564268013,0.19350493605044436,0.33246818148157997,0.19350493605044436,0.3334544325788131,0.1935049364045496,0.34752289155672245,0.17932073016553068
HepG2,CMPK1,6641,0.014312286531050567,0.03537685422235839,6642,0.08676870348038256,nan,0.09832879042642956,0.06931440378680997,0.09795370704776526,0.044396863656450736,0.08688101979526522,0.044396863656450736,0.08666148321645056,0.04439686540260118,0.1465393133560469,0.03594705519970106
HepG2,CMTR1,6642,0.09329434967138277,0.08628229964874973,6642,0.10664359789527592,nan,0.1476589046197481,-0.28482102922680685,0.1242820551673556,0.37924310790116805,0.09356052167913673,0.37924310790116805,0.09895007336585773,0.3792431081507057,0.25470310916480216,-0.1880105772410832
HepG2,CNIH4,6637,0.03373754483980046,0.08552288241020768,6642,0.15789112050016443,nan,0.1813947644677183,-0.06429752922147833,0.18235360248951638,0.0631831898762146,0.15769228288593745,0.0631831898762146,0.1572719674201415,0.06318319152038886,0.2274418155594468,-0.03434984342370075
HepG2,CNN2,6642,0.012053450801127255,0.028349555241327002,6642,0.06193177449015209,nan,0.076874301687888,0.029676511882053107,0.06794642644952115,0.11051165980390051,0.06117541546878311,0.11051165980390051,0.061189756052498545,0.11051166001709407,0.09786849300894554,0.06525491860800434
HepG2,CNOT1,6642,0.2737715721432,0.24126449813277556,6642,0.2455192339389105,nan,0.23547940198979558,0.20904969692775144,0.18885457066845196,0.6372659803164535,0.1800208983761844,0.6372659803164535,0.14870251671150855,0.6372659806425645,0.3296937991280265,0.07670534976658208
HepG2,CNOT2,6642,0.1537234267308943,0.14234897190870047,6642,0.20001287446531496,nan,0.18426197439693623,0.2807858593947001,0.18867599622506123,0.4706668847691738,0.16835551241372085,0.4706668847691738,0.15937191914698812,0.4706668852596769,0.256215056120338,0.22161336982184426
HepG2,CNOT3,6617,0.1548752360205259,0.1331322185242473,6642,0.3081834382230092,nan,0.29208016919438595,0.2286476979243851,0.3405409785817757,0.280577928111601,0.28720917167833615,0.280577928111601,0.29958093814857156,0.28057792873232396,0.3737972602443294,0.09315165586795932
HepG2,COA5,6642,0.024193843826313496,0.054203866551848306,6642,0.12350601677903178,nan,0.11597531301130733,0.2672537333558503,0.13200874380076583,0.14352493799386012,0.12109535279261181,0.14352493799386012,0.1210840980787348,0.14352493884708778,0.1450519650877682,0.07795492167753192
HepG2,COASY,6641,0.03622041235293155,0.08223081607898675,6642,0.12374921007834992,nan,0.1215468371212467,0.2086778757575699,0.13144548779069465,0.2130180879514412,0.11888231958724584,0.2130180879514412,0.11895453648512512,0.21301808838392502,0.18124624621068933,-0.09635006875191054
HepG2,COG1,6642,0.058663004791528355,0.14598415687203745,6642,0.09925760921959406,nan,0.10040812743985407,0.19201184899198992,0.13779229584875483,0.13189047620012298,0.09789196747113948,0.13189047620012298,0.09753127810772672,0.1318904764824145,0.14330431431935806,0.13340481304306948
HepG2,COG2,6640,0.04014631848434697,0.10616155946806587,6642,0.13230230948480487,nan,0.12453278617389299,0.26075336800918253,0.14814104650861631,0.16129843285922432,0.12894644991152482,0.16129843285922432,0.13010951565012716,0.16129843287636425,0.17301013675277763,0.1916641522606147
HepG2,COG3,6317,0.12855820248124525,0.3247328350384561,6642,0.5452198640618938,nan,0.48692153997313015,0.39739520128604866,0.5336609391299394,0.2615699310281017,0.5188876215440404,0.2615699310281017,0.5279049469998576,0.2615699315005374,0.5172712612265142,0.24092921154659136
HepG2,COG4,6639,0.04802318658675444,0.11489840125318068,6642,0.11492927363100343,nan,0.1262973310605967,0.06244923450816292,0.15445622298921535,0.056894796472394225,0.11581542305059589,0.056894796472394225,0.11518523218647934,0.05689479686554807,0.13005933161451816,0.016999932390168254
HepG2,COG6,6641,0.025312897245123728,0.0526392305618373,6642,0.07450516631692684,nan,0.08162381065256329,0.13745380279180416,0.08525942507182234,0.15071344890486382,0.07282159216795957,0.15071344890486382,0.07284118115911203,0.1507134472763562,0.11966184212958858,0.03363981551871701
HepG2,COG8,6630,0.09567414527717594,0.2838413206193597,6642,0.22137173643834987,nan,0.2146104230613827,0.19336481603720104,0.2877630888884783,0.10077339672630918,0.22001988662736338,0.10077339672630918,0.22119748533117234,0.10077339709598215,0.23161026728719242,0.08284113684542212
HepG2,COPA,6508,0.05428716495892796,0.15659097042135078,6642,0.6973364425054047,nan,0.6508030405152512,0.2955208665975429,0.6887037641227345,0.16046367164823713,0.6852118323354337,0.16046367164823713,0.6951443690299606,0.16046367210777202,0.7156152315745677,0.019865209101231254
HepG2,COPB1,6637,0.0784732496855119,0.214460968704873,6642,0.3931884415185564,nan,0.338455620207906,0.4399948554210567,0.3376090924494612,0.38152311191201455,0.3646049845672634,0.38152311191201455,0.38214076359910937,0.3815231117733345,0.37811277107086705,0.20781194576342116
HepG2,COPB2,6624,0.05558043660938819,0.1455725763211163,6642,0.39850619304957596,nan,0.3558985934446805,0.3646191719120197,0.38839770600515244,0.22030594946723633,0.38561016780374824,0.22030594946723633,0.3911361962713505,0.22030594960691194,0.3915309052981361,0.16047517043909626
HepG2,COPE,6135,0.07046684666048811,0.19326481296455325,6642,0.509110352115895,nan,0.5137949123540139,0.06610611750373448,0.5606314727081971,0.04382022182534543,0.5092773264792098,0.04382022182534543,0.508238655560293,0.04382022193489335,0.5770215736717015,0.04417171115387114
HepG2,COPG1,6639,0.012889977714151478,0.036787911167413145,6642,0.13680925332668434,nan,0.148833527474194,0.05039643555637547,0.1482172805000164,0.017671450997759432,0.1372439461133396,0.017671450997759432,0.1367675509939351,0.017671450413388197,0.3041338048297717,0.016137641491258074
HepG2,COPS2,6642,0.1187356473866038,0.2870411903224682,6642,0.13526432922502368,nan,0.1086627681197349,0.455044174496507,0.167100704480404,0.3428498300112374,0.12096048920250908,0.3428498300112374,0.12288429095118832,0.342849830412097,0.1726608383971288,0.10370164411885184
HepG2,COPS3,6640,0.10951420617105068,0.26973171047628397,6642,0.20621252742159518,nan,0.17964560622601253,0.3682401040319528,0.22372807978317802,0.3060839367258548,0.19005874727187483,0.3060839367258548,0.19326841159296512,0.30608393696747466,0.2116181240149757,0.3008215611237097
HepG2,COPS4,6642,0.09886186236482744,0.2557580573724442,6642,0.1455702169266161,nan,0.11984015418724098,0.42984510841250545,0.15494448281096304,0.3729771188275515,0.12937718419562474,0.3729771188275515,0.13512743832373164,0.37297711953185375,0.16321428160077445,0.10639423753982324
HepG2,COPS5,6641,0.11687607974047565,0.30448038596228716,6642,0.15671245295330632,nan,0.14230296012264124,0.30416785534074825,0.21896240633708924,0.2017468695618179,0.15036526179690102,0.2017468695618179,0.15158045949854276,0.2017468691884487,0.16247497893458068,0.11622602140123427
HepG2,COPS6,6638,0.16957849427819427,0.4252391812996602,6642,0.19536755305515122,nan,0.18352511293736995,0.25006120227879447,0.2879055679626569,0.21176011367807418,0.18669460210540897,0.21176011367807418,0.1872963385087587,0.21176011405017914,0.2606719099632798,0.18208409203137393
HepG2,COPS8,6642,0.10002555314821318,0.23215429537320204,6642,0.07703833206515916,nan,0.08391392943043725,0.1385237013532143,0.1485051467091839,0.16266724324591592,0.07615024452495524,0.16266724324591592,0.0756987406591945,0.16266724369842445,0.15289832824271637,0.07486040168040387
HepG2,COPZ1,6642,0.015322794477008569,0.0429186650907402,6642,0.10382024722221703,nan,0.10666411108988703,0.16750852116034015,0.11420882517395155,0.06185548120729552,0.10354436774657565,0.06185548120729552,0.1035603357592462,0.06185548180773098,0.19358926082239433,0.1344276652324792
HepG2,COQ2,6642,0.019645331396661424,0.05456742574473526,6642,0.07562786217608912,nan,0.08501864233505638,0.10459154261900665,0.08807431199492567,0.0933822735212243,0.07505597498958645,0.0933822735212243,0.07520305598746908,0.09338227294586729,0.13665087217318933,0.018821983524172095
HepG2,COQ4,6642,0.0559805226557424,0.11885788031803851,6642,0.11632868422635509,nan,0.10814625144919421,0.28273293422552365,0.13878305800242546,0.20772644684249797,0.11144592964410321,0.20772644684249797,0.11131247801664455,0.20772644682124217,0.15594507457307327,-0.051618765052838966
HepG2,COQ5,6633,0.028212924767570348,0.074038377919748,6642,0.1856647474429818,nan,0.18386328681960726,0.16676766149072358,0.1989431482988709,0.10307015734984895,0.183698276414502,0.10307015734984895,0.18423909794757815,0.10307015677179354,0.23137785414851816,0.15159300307282741
HepG2,COX10,6642,0.02106635961977019,0.05199008773703375,6642,0.09218730927480127,nan,0.09738357699809154,0.14792940203482002,0.10709218048587253,0.06990774928345844,0.09196358466042162,0.06990774928345844,0.0917571831507192,0.06990775015396884,0.10948597407160277,0.059411346281928505
HepG2,COX11,6642,0.04227945774682949,0.088985750251863,6642,0.05596786503609271,nan,0.06496219413975624,0.12803457923148262,0.08179779858685773,0.16907884385340594,0.054497950102560706,0.16907884385340594,0.05482427892950826,0.16907884441788976,0.09711300870176091,0.038684811527708717
HepG2,COX15,6629,0.05263639590121971,0.11840586905048862,6642,0.20997900438000763,nan,0.2086763766882244,0.1527026267902201,0.2417710877286683,0.09070187403572971,0.20846466784842047,0.09070187403572971,0.2084639403877409,0.09070187456148887,0.2624513967191298,0.07528119738072356
HepG2,COX17,6634,0.031208007474142284,0.07172891830258812,6642,0.23692510353618448,nan,0.23302307192544447,0.16428692008148343,0.2536310862856186,0.0841497037628062,0.2352574876866641,0.0841497037628062,0.23524750331574176,0.08414970403319859,0.27431629953348363,0.008067651867711545
HepG2,COX5A,6628,0.021486824667187883,0.04934686317745113,6642,0.37299870046164463,nan,0.2973746314100663,0.5841305060964969,0.3675632465793403,0.15033891570780522,0.367613254825448,0.15033891570780522,0.3678697150676932,0.15033891489916218,0.3336521576313731,0.354569871342068
HepG2,COX5B,6618,0.03314242981276729,0.07981466624722763,6642,0.258499276461138,nan,0.24743657811873918,0.21150997054175436,0.2689993773657278,0.1224751078854695,0.25490149586469707,0.1224751078854695,0.25531524840530484,0.12247510822518158,0.28933174717679955,0.017733997189676363
HepG2,COX6C,6635,0.02256965812294783,0.05426067451182753,6642,0.23204258430006278,nan,0.2116478465555391,0.2978048017357525,0.240366653823226,0.09828121544477636,0.22989747694443757,0.09828121544477636,0.23010832782689727,0.09828121485939023,0.27708903957203707,0.2030083940485542
HepG2,COX7B,6633,0.03421842775314377,0.08235766125334211,6642,0.26761680338422017,nan,0.23306532174756553,0.38273176992794256,0.27841912748333586,0.12222027287806529,0.26390841000448917,0.12222027287806529,0.26434059579401514,0.12222027231719798,0.2708741693818627,0.2915909224690799
HepG2,COX7C,6638,0.020407404394820656,0.04768749348635511,6642,0.25959355087500835,nan,0.21118172465960836,0.4932850936484189,0.2559774679327131,0.16502047062544126,0.25486383254053685,0.16502047062544126,0.25528058273650645,0.16502047132403516,0.2622862642985305,0.17762433534013927
HepG2,CPAMD8,6642,0.011428112999534577,0.030903274050908307,6642,0.08078224877457174,nan,0.09868519390561553,-0.0141235970009372,0.0877585061502933,0.0732598197835763,0.08038354192514599,0.0732598197835763,0.08045435913062875,0.07325981955694275,0.1345629009603773,0.026031508163273515
HepG2,CPNE7,6642,0.021644057267319695,0.05074624515545595,6642,0.0751284553755624,nan,0.08836610436418796,0.05089547965785296,0.08591783140803666,0.1345908421565297,0.07376753865126938,0.1345908421565297,0.07379008122592283,0.134590842631488,0.10900689218918624,0.0023608258457523588
HepG2,CPOX,6614,0.044741988476095146,0.113840891758247,6642,0.2428501032581629,nan,0.24577476520423536,0.1089693875014013,0.2754654735079134,0.05065000557287811,0.24294845920888794,0.05065000557287811,0.24226697769237848,0.05065000635910441,0.29559869077832435,0.10871170742295566
HepG2,CPSF1,6642,0.1862918883319259,0.27622239419932443,6642,0.16220979625042806,nan,0.14800187217040406,0.2970403347107994,0.19914412652177063,0.4295974525950436,0.13651364970148128,0.4295974525950436,0.13426686694556644,0.42959745264830757,0.21246245393413066,0.1542842579443286
HepG2,CPSF2,6025,0.12115924831831652,0.2685889839032081,6641,0.5789872996345073,nan,0.5487211734458975,0.23919798523792385,0.6226845475431234,0.13743836775808008,0.5684505977942422,0.13743836775808008,0.5684536799804002,0.13743836785261146,0.5767618443381919,0.08881448254197596
HepG2,CPSF3,6642,0.10456361996467922,0.1403267796758105,6642,0.1021867616349088,nan,0.08642463085046588,0.3929673126228421,0.0797574625926421,0.6142736516825374,0.07697375808708426,0.6142736516825374,0.06394005408298234,0.6142736511928888,0.13028541742840574,0.26145018998512876
HepG2,CPSF4,6637,0.2562168318476473,0.31897973349407516,6642,0.2800897394276274,nan,0.2270415611410555,0.508591901570873,0.23486321908424143,0.5623900783217181,0.2208011067300013,0.5623900783217181,0.1915099796493092,0.5623900783381558,0.28017192372631117,0.15434563498723214
HepG2,CPSF6,6639,0.19951417169359315,0.3582233845246476,6642,0.25862097144751633,nan,0.24339900020406047,0.24292544603234997,0.2776362020593405,0.39731374584019147,0.22596478022251684,0.39731374584019147,0.21834879050252995,0.397313745565064,0.3907208117855769,0.04441541833208038
HepG2,CRCP,6636,0.032589893788064615,0.08961804636993823,6642,0.1715227806632769,nan,0.18905187989452346,-0.006085243983839761,0.18938216451263995,0.09833059047489047,0.1698835592314825,0.09833059047489047,0.1705250627458381,0.09833059001955889,0.21626313174588935,-0.006837830513338592
HepG2,CRKL,6618,0.05665189091726347,0.15027782597838998,6642,0.2589029486619492,nan,0.27393845397153677,0.014141579946153013,0.3004434939694436,0.058237157337492775,0.25888130617817695,0.058237157337492775,0.25803114380322656,0.05823715701955523,0.29876325255157515,0.0259945028254046
HepG2,CRLS1,6640,0.041747753544477156,0.09926540506208713,6642,0.16743290593572463,nan,0.17597938737853844,0.07826973964881326,0.19099512350519182,0.10867361267489875,0.1654991176140183,0.10867361267489875,0.16546031445073262,0.10867361279699606,0.21932252519244588,0.08789778102762551
HepG2,CRNKL1,6584,0.15043941281052897,0.33310779016389935,6636,0.5650272083018878,nan,0.4892931319667539,0.4785285620186358,0.4816422616242044,0.40073504448848296,0.516103738509509,0.40073504448848296,0.5170523375107016,0.40073504504221946,0.5241614848503706,0.33385518008679665
HepG2,CS,6642,0.019803336171849092,0.04342073102328257,6642,0.07613947573070716,nan,0.08905086069340931,0.055109461092789636,0.08203442240422684,0.17909057497169129,0.07390008683890677,0.17909057497169129,0.07383067107505592,0.17909057709396214,0.14465103442748256,0.053294806912703
